timestamp,date,temperature (*C),humidity (%),pressure (hPa),wind_speed (km/h),wind_direction,battery_voltage (V)
1623226311,2021-06-09T10:11:51+02:00,29.75,55,999.23,1.50,4.0,13.1
1623226912,2021-06-09T10:21:52+02:00,30.75,54,1000.32,4.10,4.0,13.1
1623227512,2021-06-09T10:31:52+02:00,30.69,54,1000.87,3.40,2.0,13.1
1623228116,2021-06-09T10:41:56+02:00,29.94,55,1000.27,4.70,8.0,13.1
1623228709,2021-06-09T10:51:49+02:00,30.00,56,1000.41,6.50,2.0,13.1
1623229311,2021-06-09T11:01:51+02:00,31.81,56,1002.38,5.70,1.0,13.1
1623229911,2021-06-09T11:11:51+02:00,31.69,56,1002.44,5.30,3.0,13.1
1623230512,2021-06-09T11:21:52+02:00,32.44,56,1002.51,0.10,0.0,13.1
1623231110,2021-06-09T11:31:50+02:00,32.00,55,1002.15,2.00,5.0,13.1
1623231712,2021-06-09T11:41:52+02:00,32.31,56,1002.71,0.70,2.0,13.1
1623232311,2021-06-09T11:51:51+02:00,32.62,57,1003.08,3.00,16.0,13.2
1623232912,2021-06-09T12:01:52+02:00,33.69,57,1002.86,11.20,2.0,13.2
1623233513,2021-06-09T12:11:53+02:00,33.50,57,1002.71,2.40,7.0,13.2
1623234112,2021-06-09T12:21:52+02:00,34.19,58,1002.23,6.90,6.0,13.2
1623234712,2021-06-09T12:31:52+02:00,32.81,56,1000.90,9.10,6.0,13.3
1623235313,2021-06-09T12:41:53+02:00,33.56,59,1001.77,6.30,4.0,13.3
1623235911,2021-06-09T12:51:51+02:00,35.12,58,1002.88,8.90,6.0,13.3
1623236514,2021-06-09T13:01:54+02:00,35.25,57,1002.47,13.00,2.0,13.3
1623237112,2021-06-09T13:11:52+02:00,34.81,56,1002.25,5.30,2.0,13.5
1623237711,2021-06-09T13:21:51+02:00,35.38,57,1002.19,2.70,2.0,13.5
1623238313,2021-06-09T13:31:53+02:00,34.44,57,1000.88,4.50,5.0,13.6
1623238912,2021-06-09T13:41:52+02:00,36.12,58,1001.95,6.70,3.0,13.5
1623239512,2021-06-09T13:51:52+02:00,35.94,56,1000.87,12.10,2.0,13.3
1623240111,2021-06-09T14:01:51+02:00,33.69,57,998.18,10.20,3.0,13.1
1623240711,2021-06-09T14:11:51+02:00,31.25,57,994.93,0.10,7.0,13.1
1623241313,2021-06-09T14:21:53+02:00,33.62,61,997.86,1.50,1.0,13.3
1623241912,2021-06-09T14:31:52+02:00,33.69,60,997.62,6.90,9.0,13.2
1623242511,2021-06-09T14:41:51+02:00,31.19,58,994.36,8.10,4.0,13.2
1623243110,2021-06-09T14:51:50+02:00,30.31,60,993.08,12.30,4.0,13.2
1623243710,2021-06-09T15:01:50+02:00,29.06,62,991.58,7.90,5.0,13.2
1623244311,2021-06-09T15:11:51+02:00,29.44,64,992.04,13.70,4.0,13.2
1623244909,2021-06-09T15:21:49+02:00,29.69,63,992.80,5.80,4.0,13.6
1623245509,2021-06-09T15:31:49+02:00,30.50,64,994.30,8.60,2.0,13.8
1623246115,2021-06-09T15:41:55+02:00,34.19,63,999.71,5.60,1.0,13.9
1623246712,2021-06-09T15:51:52+02:00,32.62,61,997.51,0.10,3.0,13.3
1623247312,2021-06-09T16:01:52+02:00,31.31,61,995.71,1.90,4.0,13.3
1623247912,2021-06-09T16:11:52+02:00,34.75,62,1001.13,6.70,6.0,14.0
1623248512,2021-06-09T16:21:52+02:00,36.50,61,1002.91,10.40,8.0,13.9
1623249112,2021-06-09T16:31:52+02:00,36.44,58,1002.91,0.00,9.0,13.9
1623249709,2021-06-09T16:41:49+02:00,37.06,59,1002.64,1.70,7.0,13.8
1623250311,2021-06-09T16:51:51+02:00,37.56,58,1002.64,4.50,8.0,13.9
1623250914,2021-06-09T17:01:54+02:00,35.75,56,1000.96,4.60,7.0,13.8
1623251510,2021-06-09T17:11:50+02:00,33.50,59,996.44,6.10,8.0,13.2
1623252111,2021-06-09T17:21:51+02:00,31.12,60,993.22,1.50,9.0,13.1
1623252710,2021-06-09T17:31:50+02:00,30.19,63,991.53,6.90,5.0,13.0
1623253311,2021-06-09T17:41:51+02:00,24.69,64,983.71,4.00,12.0,13.0
1623253913,2021-06-09T17:51:53+02:00,24.50,72,981.83,6.30,12.0,13.0
1623254510,2021-06-09T18:01:50+02:00,24.38,71,980.86,12.30,12.0,13.0
1623255112,2021-06-09T18:11:52+02:00,23.44,69,978.56,16.80,10.0,13.0
1623255710,2021-06-09T18:21:50+02:00,23.19,69,977.91,3.40,12.0,13.0
1623256312,2021-06-09T18:31:52+02:00,22.94,69,976.89,0.10,14.0,13.0
1623256914,2021-06-09T18:41:54+02:00,22.44,68,976.26,8.60,12.0,13.0
1623257511,2021-06-09T18:51:51+02:00,22.38,69,975.71,5.00,14.0,13.0
1623258113,2021-06-09T19:01:53+02:00,22.38,68,975.75,6.20,11.0,13.0
1623258714,2021-06-09T19:11:54+02:00,24.56,68,980.69,4.20,11.0,13.2
1623259314,2021-06-09T19:21:54+02:00,24.94,66,980.42,7.10,11.0,13.1
1623259913,2021-06-09T19:31:53+02:00,24.19,63,979.39,4.40,13.0,13.0
1623260513,2021-06-09T19:41:53+02:00,24.00,63,978.70,14.90,9.0,13.0
1623261114,2021-06-09T19:51:54+02:00,23.12,62,977.26,4.10,9.0,13.0
1623261713,2021-06-09T20:01:53+02:00,22.81,64,976.96,1.40,12.0,13.0
1623262313,2021-06-09T20:11:53+02:00,22.75,65,977.28,5.50,14.0,13.0
1623262913,2021-06-09T20:21:53+02:00,22.81,65,977.37,0.30,11.0,13.0
1623263512,2021-06-09T20:31:52+02:00,23.00,65,977.65,0.10,12.0,13.0
1623264113,2021-06-09T20:41:53+02:00,23.06,64,978.39,8.50,4.0,12.9
1623264712,2021-06-09T20:51:52+02:00,22.62,64,977.78,9.30,3.0,12.9
1623265312,2021-06-09T21:01:52+02:00,22.38,65,977.51,0.70,2.0,12.9
1623304911,2021-06-10T08:01:51+02:00,21.12,66,970.37,7.50,10.0,12.9
1623305512,2021-06-10T08:11:52+02:00,22.88,62,972.86,0.90,14.0,12.9
1623306111,2021-06-10T08:21:51+02:00,22.44,59,972.58,3.40,10.0,12.9
1623306711,2021-06-10T08:31:51+02:00,23.75,58,974.81,4.80,11.0,13.0
1623307313,2021-06-10T08:41:53+02:00,23.69,57,975.47,7.20,11.0,13.0
1623307912,2021-06-10T08:51:52+02:00,23.88,57,975.95,4.50,14.0,13.0
1623308510,2021-06-10T09:01:50+02:00,25.31,57,978.21,4.90,12.0,13.1
1623309112,2021-06-10T09:11:52+02:00,25.88,55,979.19,4.50,12.0,13.1
1623309712,2021-06-10T09:21:52+02:00,26.81,54,981.69,1.70,15.0,13.2
1623310311,2021-06-10T09:31:51+02:00,26.50,54,981.25,5.60,10.0,13.2
1623310912,2021-06-10T09:41:52+02:00,27.31,54,983.23,0.60,12.0,13.3
1623311512,2021-06-10T09:51:52+02:00,28.19,54,984.51,4.00,11.0,13.3
1623312111,2021-06-10T10:01:51+02:00,28.62,53,986.26,0.70,9.0,13.3
1623312712,2021-06-10T10:11:52+02:00,29.19,53,987.08,3.50,8.0,13.3
1623313311,2021-06-10T10:21:51+02:00,29.44,54,988.16,0.90,8.0,13.3
1623313912,2021-06-10T10:31:52+02:00,30.12,54,988.99,0.60,11.0,13.3
1623314511,2021-06-10T10:41:51+02:00,30.88,53,990.79,0.00,6.0,13.3
1623315113,2021-06-10T10:51:53+02:00,31.25,52,991.78,7.20,2.0,13.3
1623315713,2021-06-10T11:01:53+02:00,31.75,53,992.79,3.30,2.0,13.3
1623316312,2021-06-10T11:11:52+02:00,31.94,54,993.91,0.00,4.0,13.3
1623316911,2021-06-10T11:21:51+02:00,32.19,54,994.56,3.60,4.0,13.3
1623317512,2021-06-10T11:31:52+02:00,32.00,54,994.93,4.60,2.0,13.3
1623318113,2021-06-10T11:41:53+02:00,32.50,56,995.66,8.30,2.0,13.3
1623318712,2021-06-10T11:51:52+02:00,32.88,57,996.42,0.00,6.0,13.4
1623319311,2021-06-10T12:01:51+02:00,33.56,57,997.20,8.60,6.0,13.4
1623319910,2021-06-10T12:11:50+02:00,32.69,57,996.61,6.60,5.0,13.5
1623320513,2021-06-10T12:21:53+02:00,32.31,58,996.49,4.20,9.0,13.4
1623321114,2021-06-10T12:31:54+02:00,33.50,59,997.79,10.10,1.0,13.4
1623321713,2021-06-10T12:41:53+02:00,33.31,59,997.72,1.30,4.0,14.0
1623322312,2021-06-10T12:51:52+02:00,33.56,59,997.89,2.10,1.0,13.9
1623322911,2021-06-10T13:01:51+02:00,35.38,59,999.82,8.10,8.0,14.0
1623323511,2021-06-10T13:11:51+02:00,35.38,57,1000.26,10.40,2.0,13.3
1623324111,2021-06-10T13:21:51+02:00,35.56,57,1001.02,0.10,5.0,13.3
1623324713,2021-06-10T13:31:53+02:00,35.75,58,1001.24,2.00,10.0,13.4
1623325310,2021-06-10T13:41:50+02:00,36.00,58,1001.56,3.30,3.0,13.3
1623325911,2021-06-10T13:51:51+02:00,35.12,58,1000.01,15.40,4.0,13.3
1623326512,2021-06-10T14:01:52+02:00,35.69,58,1001.07,11.60,2.0,13.2
1623327112,2021-06-10T14:11:52+02:00,35.38,58,1001.69,5.20,3.0,13.2
1623327712,2021-06-10T14:21:52+02:00,35.38,59,1001.44,7.00,2.0,13.3
1623328313,2021-06-10T14:31:53+02:00,33.88,58,999.61,5.60,6.0,13.3
1623328911,2021-06-10T14:41:51+02:00,35.81,60,1001.69,5.50,4.0,13.4
1623329512,2021-06-10T14:51:52+02:00,34.94,59,1000.62,4.20,3.0,13.3
1623330114,2021-06-10T15:01:54+02:00,31.75,60,996.03,10.90,2.0,13.6
1623330713,2021-06-10T15:11:53+02:00,33.75,63,998.91,7.70,3.0,13.6
1623331314,2021-06-10T15:21:54+02:00,35.06,63,1000.45,11.50,3.0,13.1
1623331912,2021-06-10T15:31:52+02:00,34.69,61,1000.48,3.80,16.0,13.5
1623332515,2021-06-10T15:41:55+02:00,34.88,62,1000.75,10.70,3.0,13.3
1623333112,2021-06-10T15:51:52+02:00,34.31,62,1000.50,8.30,3.0,13.3
1623333711,2021-06-10T16:01:51+02:00,34.38,63,1000.25,10.00,3.0,13.3
1623334312,2021-06-10T16:11:52+02:00,35.00,63,1000.91,13.70,2.0,13.5
1623334912,2021-06-10T16:21:52+02:00,34.19,62,1000.17,10.30,4.0,13.1
1623335513,2021-06-10T16:31:53+02:00,34.75,64,1000.93,9.50,3.0,13.5
1623336113,2021-06-10T16:41:53+02:00,34.81,63,1001.32,6.90,3.0,13.5
1623336713,2021-06-10T16:51:53+02:00,34.69,64,1001.18,11.50,2.0,13.4
1623337313,2021-06-10T17:01:53+02:00,35.31,64,1001.86,0.10,13.0,13.3
1623337914,2021-06-10T17:11:54+02:00,34.88,64,1000.99,13.20,3.0,13.3
1623338516,2021-06-10T17:21:56+02:00,34.19,63,1000.03,6.80,2.0,13.3
1623339113,2021-06-10T17:31:53+02:00,34.06,65,999.46,14.70,1.0,13.4
1623339715,2021-06-10T17:41:55+02:00,34.25,64,1000.04,1.50,3.0,13.3
1623340314,2021-06-10T17:51:54+02:00,34.44,65,1000.01,12.20,3.0,13.4
1623340912,2021-06-10T18:01:52+02:00,33.25,64,998.25,7.20,3.0,13.2
1623341514,2021-06-10T18:11:54+02:00,33.50,65,998.60,8.80,2.0,13.3
1623342112,2021-06-10T18:21:52+02:00,33.69,65,999.21,0.10,5.0,13.3
1623342713,2021-06-10T18:31:53+02:00,33.38,65,998.50,5.70,6.0,13.3
1623343312,2021-06-10T18:41:52+02:00,32.88,65,997.73,9.20,7.0,13.3
1623343912,2021-06-10T18:51:52+02:00,32.81,66,997.48,1.00,7.0,13.3
1623344510,2021-06-10T19:01:50+02:00,32.50,66,996.76,11.20,6.0,13.4
1623345112,2021-06-10T19:11:52+02:00,32.19,65,996.09,8.30,7.0,13.3
1623345710,2021-06-10T19:21:50+02:00,31.56,65,995.15,6.80,7.0,13.2
1623346312,2021-06-10T19:31:52+02:00,31.19,65,994.59,2.80,11.0,13.2
1623346913,2021-06-10T19:41:53+02:00,30.50,65,993.48,7.90,6.0,13.1
1623347511,2021-06-10T19:51:51+02:00,29.31,66,991.47,6.30,5.0,13.0
1623348114,2021-06-10T20:01:54+02:00,28.25,67,989.90,18.20,3.0,13.0
1623348714,2021-06-10T20:11:54+02:00,26.44,69,987.29,18.50,4.0,13.0
1623349313,2021-06-10T20:21:53+02:00,21.38,69,979.50,33.40,5.0,13.0
1623349913,2021-06-10T20:31:53+02:00,20.62,79,977.31,19.30,6.0,13.0
1623350514,2021-06-10T20:41:54+02:00,23.44,81,981.04,8.90,6.0,13.0
1623351113,2021-06-10T20:51:53+02:00,23.88,74,982.09,2.70,5.0,12.9
1623351712,2021-06-10T21:01:52+02:00,24.31,71,982.84,1.80,6.0,12.9
1623391316,2021-06-11T08:01:56+02:00,25.69,69,980.88,1.30,10.0,12.8
1623391914,2021-06-11T08:11:54+02:00,26.50,55,982.40,4.60,9.0,12.8
1623392512,2021-06-11T08:21:52+02:00,26.69,55,983.16,4.20,10.0,12.9
1623393113,2021-06-11T08:31:53+02:00,27.06,55,984.05,6.10,12.0,12.9
1623393711,2021-06-11T08:41:51+02:00,27.44,55,985.12,4.60,12.0,12.9
1623394314,2021-06-11T08:51:54+02:00,28.06,54,986.26,2.80,11.0,13.0
1623394913,2021-06-11T09:01:53+02:00,28.62,57,987.67,4.50,13.0,13.1
1623395510,2021-06-11T09:11:50+02:00,29.19,54,988.46,0.80,10.0,13.1
1623396114,2021-06-11T09:21:54+02:00,29.56,55,989.27,1.20,10.0,13.2
1623396712,2021-06-11T09:31:52+02:00,30.00,54,990.33,4.60,8.0,13.2
1623397312,2021-06-11T09:41:52+02:00,30.38,54,991.24,3.70,9.0,13.3
1623397911,2021-06-11T09:51:51+02:00,31.25,54,992.81,0.00,1.0,13.3
1623398511,2021-06-11T10:01:51+02:00,31.88,55,994.32,0.00,8.0,13.3
1623399112,2021-06-11T10:11:52+02:00,32.00,54,994.53,0.00,1.0,13.4
1623399711,2021-06-11T10:21:51+02:00,31.75,54,995.12,4.70,5.0,13.3
1623400315,2021-06-11T10:31:55+02:00,32.00,54,995.74,5.20,9.0,13.3
1623400913,2021-06-11T10:41:53+02:00,33.31,55,997.42,0.70,14.0,13.3
1623401513,2021-06-11T10:51:53+02:00,34.38,56,998.79,0.00,0.0,13.3
1623402111,2021-06-11T11:01:51+02:00,33.94,54,998.85,1.60,3.0,13.3
1623402712,2021-06-11T11:11:52+02:00,33.81,55,998.86,4.20,8.0,13.3
1623403311,2021-06-11T11:21:51+02:00,34.81,56,1000.65,7.20,4.0,13.3
1623403911,2021-06-11T11:31:51+02:00,35.06,55,1001.21,1.70,4.0,13.3
1623404511,2021-06-11T11:41:51+02:00,36.12,56,1001.30,0.00,5.0,13.3
1623405112,2021-06-11T11:51:52+02:00,37.06,55,1001.02,2.80,2.0,13.3
1623405713,2021-06-11T12:01:53+02:00,36.81,54,1001.02,7.60,3.0,13.4
1623406311,2021-06-11T12:11:51+02:00,36.94,55,1001.05,7.50,3.0,13.3
1623406913,2021-06-11T12:21:53+02:00,36.75,56,1000.87,3.70,3.0,13.4
1623407513,2021-06-11T12:31:53+02:00,36.56,56,1000.28,8.50,4.0,13.5
1623408113,2021-06-11T12:41:53+02:00,36.69,56,1000.28,9.90,1.0,13.8
1623408713,2021-06-11T12:51:53+02:00,37.31,57,1001.13,4.80,2.0,13.9
1623409313,2021-06-11T13:01:53+02:00,36.19,57,999.50,9.10,7.0,13.9
1623409912,2021-06-11T13:11:52+02:00,36.88,58,1000.99,2.00,1.0,13.8
1623410515,2021-06-11T13:21:55+02:00,37.50,58,1000.22,0.10,2.0,13.8
1623411112,2021-06-11T13:31:52+02:00,38.00,57,1000.66,0.40,15.0,13.8
1623411711,2021-06-11T13:41:51+02:00,38.56,57,1000.39,1.20,5.0,13.7
1623412313,2021-06-11T13:51:53+02:00,38.75,56,1000.23,7.00,1.0,13.8
1623412912,2021-06-11T14:01:52+02:00,37.50,57,1000.36,9.60,3.0,13.7
1623413511,2021-06-11T14:11:51+02:00,36.94,157,1000.28,6.10,0.0,14.0
1623414110,2021-06-11T14:21:50+02:00,36.50,59,1000.37,9.10,4.0,13.8
1623414713,2021-06-11T14:31:53+02:00,36.81,60,999.79,11.40,2.0,14.0
1623415313,2021-06-11T14:41:53+02:00,37.44,60,1000.39,10.50,3.0,13.8
1623415913,2021-06-11T14:51:53+02:00,36.44,59,999.61,10.20,5.0,14.0
1623416511,2021-06-11T15:01:51+02:00,37.62,60,1000.76,3.00,7.0,13.2
1623417111,2021-06-11T15:11:51+02:00,38.19,59,1000.58,12.90,4.0,13.2
1623417711,2021-06-11T15:21:51+02:00,38.31,59,1000.74,3.70,14.0,13.2
1623418314,2021-06-11T15:31:54+02:00,39.25,59,1000.66,7.90,3.0,13.2
1623418915,2021-06-11T15:41:55+02:00,38.38,57,1000.38,2.30,5.0,13.2
1623419514,2021-06-11T15:51:54+02:00,38.69,60,999.93,7.00,8.0,13.2
1623420113,2021-06-11T16:01:53+02:00,37.62,58,999.19,1.40,7.0,13.2
1623420711,2021-06-11T16:11:51+02:00,37.62,60,999.53,0.10,2.0,13.2
1623421311,2021-06-11T16:21:51+02:00,37.44,60,999.04,6.20,4.0,13.2
1623421912,2021-06-11T16:31:52+02:00,37.38,61,998.95,8.40,7.0,13.2
1623422513,2021-06-11T16:41:53+02:00,37.31,61,999.33,2.00,3.0,13.2
1623423112,2021-06-11T16:51:52+02:00,37.25,62,998.82,7.50,1.0,13.3
1623423712,2021-06-11T17:01:52+02:00,36.62,62,998.17,3.00,8.0,13.3
1623424312,2021-06-11T17:11:52+02:00,36.75,63,998.40,0.90,3.0,13.2
1623424912,2021-06-11T17:21:52+02:00,37.06,62,998.79,7.10,2.0,13.3
1623425511,2021-06-11T17:31:51+02:00,36.81,62,998.35,10.50,2.0,13.2
1623426114,2021-06-11T17:41:54+02:00,36.69,63,997.68,5.30,1.0,13.2
1623426712,2021-06-11T17:51:52+02:00,35.75,63,996.68,9.70,2.0,13.2
1623427313,2021-06-11T18:01:53+02:00,35.62,63,996.27,15.10,2.0,13.3
1623427914,2021-06-11T18:11:54+02:00,34.88,64,995.50,5.80,4.0,13.3
1623428514,2021-06-11T18:21:54+02:00,35.38,64,995.84,12.70,2.0,13.3
1623429110,2021-06-11T18:31:50+02:00,35.19,63,995.67,0.40,10.0,13.3
1623429712,2021-06-11T18:41:52+02:00,34.31,64,994.16,18.70,2.0,13.3
1623430314,2021-06-11T18:51:54+02:00,34.31,64,994.40,5.70,7.0,13.3
1623430916,2021-06-11T19:01:56+02:00,33.75,65,993.18,4.30,3.0,13.3
1623431513,2021-06-11T19:11:53+02:00,32.81,64,991.59,11.50,2.0,13.4
1623432112,2021-06-11T19:21:52+02:00,32.81,66,991.68,10.90,3.0,13.3
1623432710,2021-06-11T19:31:50+02:00,32.44,66,991.12,4.00,7.0,13.2
1623433313,2021-06-11T19:41:53+02:00,32.00,66,990.28,4.10,3.0,13.1
1623433914,2021-06-11T19:51:54+02:00,31.94,65,990.24,5.20,4.0,13.1
1623434511,2021-06-11T20:01:51+02:00,31.56,65,989.55,2.80,5.0,13.0
1623435113,2021-06-11T20:11:53+02:00,31.06,65,988.65,6.40,3.0,13.0
1623435712,2021-06-11T20:21:52+02:00,30.69,65,988.26,5.50,3.0,13.0
1623436314,2021-06-11T20:31:54+02:00,29.62,66,986.99,0.40,2.0,13.0
1623436912,2021-06-11T20:41:52+02:00,29.06,67,986.21,6.90,3.0,13.0
1623437513,2021-06-11T20:51:53+02:00,28.75,66,985.76,8.10,2.0,13.0
1623438111,2021-06-11T21:01:51+02:00,28.44,66,984.83,7.20,3.0,13.0
1623477713,2021-06-12T08:01:53+02:00,25.31,66,974.46,10.80,11.0,12.9
1623478316,2021-06-12T08:11:56+02:00,26.69,56,976.39,8.50,11.0,12.8
1623478915,2021-06-12T08:21:55+02:00,27.06,54,977.29,7.60,12.0,12.9
1623479513,2021-06-12T08:31:53+02:00,26.62,53,977.40,8.60,14.0,12.9
1623480114,2021-06-12T08:41:54+02:00,27.19,55,978.82,5.70,14.0,13.0
1623480713,2021-06-12T08:51:53+02:00,28.38,55,980.81,1.40,12.0,13.0
1623481315,2021-06-12T09:01:55+02:00,28.44,54,982.01,9.10,14.0,13.1
1623481909,2021-06-12T09:11:49+02:00,29.62,54,983.92,4.00,11.0,13.1
1623482512,2021-06-12T09:21:52+02:00,29.88,54,984.97,2.90,11.0,13.2
1623483111,2021-06-12T09:31:51+02:00,30.19,53,986.44,0.00,16.0,13.3
1623483713,2021-06-12T09:41:53+02:00,31.44,53,988.12,3.00,10.0,13.3
1623484310,2021-06-12T09:51:50+02:00,31.31,53,988.40,8.90,12.0,13.4
1623484911,2021-06-12T10:01:51+02:00,32.06,53,989.90,1.00,12.0,13.4
1623485511,2021-06-12T10:11:51+02:00,32.88,52,991.68,0.40,5.0,13.4
1623486111,2021-06-12T10:21:51+02:00,32.38,53,991.93,0.90,5.0,13.4
1623486712,2021-06-12T10:31:52+02:00,32.19,53,991.54,3.10,1.0,13.4
1623487313,2021-06-12T10:41:53+02:00,33.19,53,992.72,6.80,2.0,13.3
1623487909,2021-06-12T10:51:49+02:00,32.38,54,991.69,16.20,2.0,13.3
1623488511,2021-06-12T11:01:51+02:00,31.88,53,991.31,1.10,3.0,13.3
1623489111,2021-06-12T11:11:51+02:00,32.25,55,992.27,0.70,15.0,13.3
1623489711,2021-06-12T11:21:51+02:00,33.06,55,993.48,2.50,2.0,13.3
1623490311,2021-06-12T11:31:51+02:00,33.12,56,993.87,6.00,3.0,13.3
1623490914,2021-06-12T11:41:54+02:00,33.88,55,994.68,14.10,2.0,13.4
1623491513,2021-06-12T11:51:53+02:00,34.19,55,995.08,6.70,0.0,13.5
1623492112,2021-06-12T12:01:52+02:00,35.69,54,996.99,5.50,1.0,13.4
1623492710,2021-06-12T12:11:50+02:00,35.00,53,996.25,3.30,2.0,13.5
1623493313,2021-06-12T12:21:53+02:00,36.31,54,998.28,0.40,2.0,13.7
1623493912,2021-06-12T12:31:52+02:00,35.44,54,997.50,11.10,2.0,14.0
1623494511,2021-06-12T12:41:51+02:00,33.62,53,994.46,8.80,0.0,13.3
1623495112,2021-06-12T12:51:52+02:00,31.44,55,992.47,7.20,0.0,14.1
1623495709,2021-06-12T13:01:49+02:00,33.19,59,994.92,2.30,2.0,14.0
1623496313,2021-06-12T13:11:53+02:00,33.81,59,995.56,8.60,1.0,13.9
1623496912,2021-06-12T13:21:52+02:00,34.81,57,997.04,12.50,0.0,13.9
1623497511,2021-06-12T13:31:51+02:00,34.81,56,996.83,20.50,15.0,14.1
1623498114,2021-06-12T13:41:54+02:00,34.25,56,996.80,6.90,3.0,13.9
1623498715,2021-06-12T13:51:55+02:00,34.62,57,997.27,15.70,14.0,13.9
1623499314,2021-06-12T14:01:54+02:00,34.44,57,996.94,7.50,15.0,13.9
1623499912,2021-06-12T14:11:52+02:00,34.50,57,997.27,10.00,13.0,13.9
1623500513,2021-06-12T14:21:53+02:00,35.25,57,997.50,26.90,15.0,13.9
1623501115,2021-06-12T14:31:55+02:00,34.75,55,997.36,19.10,15.0,13.5
1623501712,2021-06-12T14:41:52+02:00,35.00,56,998.24,6.80,0.0,13.3
1623502311,2021-06-12T14:51:51+02:00,35.12,57,998.56,15.00,2.0,13.3
1623502912,2021-06-12T15:01:52+02:00,35.25,56,998.78,8.40,14.0,13.3
1623503513,2021-06-12T15:11:53+02:00,35.31,56,999.32,9.40,1.0,13.3
1623504115,2021-06-12T15:21:55+02:00,34.75,57,998.34,11.90,1.0,13.4
1623504715,2021-06-12T15:31:55+02:00,34.00,57,997.54,25.00,2.0,13.3
1623505313,2021-06-12T15:41:53+02:00,33.06,58,996.10,14.60,2.0,13.3
1623505913,2021-06-12T15:51:53+02:00,33.69,60,996.81,10.30,3.0,13.3
1623506512,2021-06-12T16:01:52+02:00,33.69,59,996.78,4.00,8.0,13.4
1623507112,2021-06-12T16:11:52+02:00,34.44,58,997.57,16.40,15.0,13.4
1623507711,2021-06-12T16:21:51+02:00,32.75,57,995.51,8.20,15.0,13.3
1623508313,2021-06-12T16:31:53+02:00,32.50,59,995.69,8.60,2.0,13.3
1623508911,2021-06-12T16:41:51+02:00,32.88,60,996.04,12.20,15.0,13.4
1623509513,2021-06-12T16:51:53+02:00,33.31,60,997.11,4.90,15.0,13.4
1623510113,2021-06-12T17:01:53+02:00,32.44,60,996.00,18.70,2.0,13.3
1623510712,2021-06-12T17:11:52+02:00,33.00,61,997.08,20.90,2.0,13.4
1623511312,2021-06-12T17:21:52+02:00,33.38,62,997.56,6.40,15.0,13.3
1623511912,2021-06-12T17:31:52+02:00,32.19,61,995.89,6.40,0.0,13.3
1623512512,2021-06-12T17:41:52+02:00,32.62,61,996.40,19.90,2.0,13.3
1623513111,2021-06-12T17:51:51+02:00,32.25,61,996.22,5.30,15.0,13.4
1623513712,2021-06-12T18:01:52+02:00,32.00,61,995.89,1.50,15.0,13.4
1623514314,2021-06-12T18:11:54+02:00,32.38,61,996.07,3.80,9.0,13.4
1623514913,2021-06-12T18:21:53+02:00,32.56,61,996.12,21.70,13.0,13.4
1623515511,2021-06-12T18:31:51+02:00,31.31,61,994.60,12.70,1.0,13.4
1623516113,2021-06-12T18:41:53+02:00,30.88,61,993.48,15.00,14.0,13.4
1623516713,2021-06-12T18:51:53+02:00,30.44,61,993.19,7.90,0.0,13.4
1623517311,2021-06-12T19:01:51+02:00,28.81,62,990.83,10.60,3.0,13.2
1623517910,2021-06-12T19:11:50+02:00,28.25,63,989.58,18.10,2.0,13.1
1623518514,2021-06-12T19:21:54+02:00,28.44,64,990.13,3.70,1.0,13.2
1623519112,2021-06-12T19:31:52+02:00,27.75,64,988.88,12.40,0.0,13.1
1623519712,2021-06-12T19:41:52+02:00,27.56,63,988.53,8.30,2.0,13.1
1623520315,2021-06-12T19:51:55+02:00,28.50,63,990.12,12.80,2.0,13.1
1623520913,2021-06-12T20:01:53+02:00,27.81,63,989.52,8.40,1.0,13.1
1623521511,2021-06-12T20:11:51+02:00,27.19,62,988.80,6.70,2.0,13.0
1623522114,2021-06-12T20:21:54+02:00,26.25,63,986.92,13.80,2.0,13.0
1623522714,2021-06-12T20:31:54+02:00,26.12,63,986.66,3.50,0.0,13.0
1623523310,2021-06-12T20:41:50+02:00,25.81,63,986.03,13.20,0.0,13.0
1623523911,2021-06-12T20:51:51+02:00,25.25,63,984.37,14.00,15.0,13.0
1623524514,2021-06-12T21:01:54+02:00,24.75,63,983.63,11.10,15.0,13.0
1623564114,2021-06-13T08:01:54+02:00,22.12,63,976.91,16.60,2.0,12.8
1623564712,2021-06-13T08:11:52+02:00,22.56,58,978.13,9.30,5.0,12.8
1623565311,2021-06-13T08:21:51+02:00,22.94,57,979.27,13.00,2.0,12.8
1623565914,2021-06-13T08:31:54+02:00,23.06,57,980.06,15.70,4.0,12.8
1623566513,2021-06-13T08:41:53+02:00,23.50,57,981.39,6.40,6.0,12.9
1623567111,2021-06-13T08:51:51+02:00,23.44,57,981.82,5.60,4.0,13.0
1623567713,2021-06-13T09:01:53+02:00,23.81,56,982.93,7.20,4.0,13.0
1623568311,2021-06-13T09:11:51+02:00,24.56,57,984.78,5.10,3.0,13.2
1623568912,2021-06-13T09:21:52+02:00,24.44,56,985.17,7.50,6.0,13.3
1623569513,2021-06-13T09:31:53+02:00,24.31,56,985.79,8.20,2.0,13.3
1623570113,2021-06-13T09:41:53+02:00,25.50,56,987.94,10.00,4.0,13.4
1623570712,2021-06-13T09:51:52+02:00,25.19,55,988.11,4.20,3.0,13.4
